Yr,Loc,Env,Dis,Group,Trt,Rep,Row,Pop,Pop.ha,Fung,DI,DS,DIX,Ybu,Ykg,Inc_9,Inc_12,Inc_15,Seed.cost,Fung.cost,Total.cost,Profit9,Profit12,Profit15,PredSclerkg
2019,Nashua,Nashua-2019,0,Partially,22,4,30,200000,495000,NT,0,0,0,68.71606356,4621.2,1525,2033.3,2541.6,219.2,0,219.2,1305.8,1814.1,2322.4,0
2019,Nashua,Nashua-2019,0,Partially,22,2,30,200000,495000,NT,0,0,0,69.02738991,4642.1,1531.9,2042.5,2553.2,219.2,0,219.2,1312.7,1823.3,2333.9,0
2019,Nashua,Nashua-2019,0,Partially,13,4,30,110000,270000,NT,0,0,0,69.51360591,4674.8,1542.7,2056.9,2571.1,119.6,0,119.6,1423.1,1937.3,2451.6,0
2019,Nashua,Nashua-2019,0,Partially,19,4,30,170000,420000,NT,0,0,0,70.93853281,4770.6,1574.3,2099.1,2623.8,186,0,186,1388.3,1913.1,2437.8,0
2019,Nashua,Nashua-2019,0,Partially,16,2,30,140000,345000,NT,0,0,0,71.08760786,4780.6,1577.6,2103.5,2629.4,152.8,0,152.8,1424.8,1950.7,2476.6,0
2019,Nashua,Nashua-2019,0,Partially,16,4,30,140000,345000,NT,0,0,0,71.51638742,4809.5,1587.1,2116.2,2645.2,152.8,0,152.8,1434.3,1963.4,2492.4,0
2019,Nashua,Nashua-2019,0,Partially,16,3,30,140000,345000,NT,0,0,0,72.67677241,4887.5,1612.9,2150.5,2688.1,152.8,0,152.8,1460.1,1997.7,2535.3,0
2019,Nashua,Nashua-2019,0,Partially,22,1,30,200000,495000,NT,0,0,0,74.65527896,5020.6,1656.8,2209,2761.3,219.2,0,219.2,1437.6,1989.8,2542.1,0
2019,Stewertville,Stewertville-2019,0,Partially,13,2,30,110000,270000,NT,0,0,0,19.62267038,1319.6,435.5,580.6,725.8,119.6,0,119.6,315.9,461.1,606.2,0
2019,Stewertville,Stewertville-2019,0,Partially,13,3,30,110000,270000,NT,0,0,0,22.10742319,1486.7,490.6,654.2,817.7,119.6,0,119.6,371,534.6,698.1,0
2019,Stewertville,Stewertville-2019,0,Partially,19,3,30,170000,420000,NT,0,0,0,26.77748092,1800.8,594.3,792.3,990.4,186,0,186,408.3,606.3,804.4,0
2019,Stewertville,Stewertville-2019,0,Partially,16,4,30,140000,345000,NT,0,0,0,27.0506427,1819.2,600.3,800.4,1000.5,152.8,0,152.8,447.5,647.6,847.7,0
2019,Stewertville,Stewertville-2019,0,Partially,19,4,30,170000,420000,NT,0,0,0,27.82022082,1870.9,617.4,823.2,1029,186,0,186,431.4,637.2,843,0
2019,Stewertville,Stewertville-2019,0,Partially,16,3,30,140000,345000,NT,0,0,0,35.12389469,2362.1,779.5,1039.3,1299.1,152.8,0,152.8,626.7,886.5,1146.4,0
2019,Stewertville,Stewertville-2019,0,Partially,13,1,30,110000,270000,NT,0,0,0,38.28556694,2574.7,849.7,1132.9,1416.1,119.6,0,119.6,730.1,1013.3,1296.5,0
2019,Stewertville,Stewertville-2019,0,Partially,22,2,30,200000,495000,NT,0,0,0,38.37086844,2580.4,851.5,1135.4,1419.2,219.2,0,219.2,632.3,916.2,1200,0
2019,Stewertville,Stewertville-2019,0,Partially,22,3,30,200000,495000,NT,0,0,0,40.60497658,2730.7,901.1,1201.5,1501.9,219.2,0,219.2,681.9,982.3,1282.7,0
2019,Stewertville,Stewertville-2019,0,Partially,16,1,30,140000,345000,NT,0,0,0,40.89470212,2750.2,907.6,1210.1,1512.6,152.8,0,152.8,754.8,1057.3,1359.8,0
2019,Stewertville,Stewertville-2019,0,Partially,16,2,30,140000,345000,NT,0,0,0,44.73229206,3008.2,992.7,1323.6,1654.5,152.8,0,152.8,839.9,1170.8,1501.7,0
2019,Stewertville,Stewertville-2019,0,Partially,13,4,30,110000,270000,NT,0,0,0,45.17181823,3037.8,1002.5,1336.6,1670.8,119.6,0,119.6,882.9,1217.1,1551.2,0
2019,Stewertville,Stewertville-2019,0,Partially,19,2,30,170000,420000,NT,0,0,0,45.22917228,3041.7,1003.7,1338.3,1672.9,186,0,186,817.7,1152.3,1486.9,0
2019,Stewertville,Stewertville-2019,0,Partially,19,1,30,170000,420000,NT,0,0,0,46.73113519,3142.7,1037.1,1382.8,1728.5,186,0,186,851.1,1196.8,1542.5,0
2019,Stewertville,Stewertville-2019,0,Partially,22,1,30,200000,495000,NT,0,0,0,49.93117572,3357.9,1108.1,1477.5,1846.8,219.2,0,219.2,888.9,1258.2,1627.6,0
2019,Stewertville,Stewertville-2019,0,Partially,22,4,30,200000,495000,NT,0,0,0,52.11372332,3504.6,1156.5,1542,1927.6,219.2,0,219.2,937.3,1322.8,1708.3,0
2018,Kanawha ,Kanawha -2018,1,Partially,14,4,30,110000,270000,Amodel,0,0,0,52.39,3523.2,1162.7,1550.2,1937.8,119.6,57.3,176.8,985.8,1373.4,1760.9,0
2018,Kanawha ,Kanawha -2018,1,Partially,14,3,30,110000,270000,Amodel,0,0,0,53.62,3605.9,1190,1586.6,1983.3,119.6,57.3,176.8,1013.1,1409.8,1806.4,0
2018,Kanawha ,Kanawha -2018,1,Partially,23,3,30,200000,495000,Amodel,0,0,0,54.18,3643.6,1202.4,1603.2,2004,219.2,57.3,276.5,925.9,1326.7,1727.5,0
2018,Kanawha ,Kanawha -2018,1,Partially,17,1,30,140000,345000,Amodel,0,0,0,57.18,3845.4,1269,1692,2114.9,152.8,57.3,210,1058.9,1481.9,1904.9,0
2018,Kanawha ,Kanawha -2018,1,Partially,20,4,30,170000,420000,Amodel,6.67,3,6.67,57.28,3852.1,1271.2,1694.9,2118.6,186,57.3,243.3,1027.9,1451.7,1875.4,0.667
2018,Kanawha ,Kanawha -2018,1,Partially,14,2,30,110000,270000,Amodel,0,0,0,57.59,3872.9,1278.1,1704.1,2130.1,119.6,57.3,176.8,1101.2,1527.3,1953.3,0
2018,Kanawha ,Kanawha -2018,1,Partially,17,3,30,140000,345000,Amodel,0,0,0,58.34,3923.4,1294.7,1726.3,2157.9,152.8,57.3,210,1084.7,1516.2,1947.8,0
2018,Kanawha ,Kanawha -2018,1,Partially,23,2,30,200000,495000,Amodel,0,0,0,60.48,4067.3,1342.2,1789.6,2237,219.2,57.3,276.5,1065.7,1513.1,1960.5,0
2018,Kanawha ,Kanawha -2018,1,Partially,23,4,30,200000,495000,Amodel,33.33,3,33.33,60.79,4088.1,1349.1,1798.8,2248.5,219.2,57.3,276.5,1072.6,1522.3,1972,3.333
2018,Kanawha ,Kanawha -2018,1,Partially,20,1,30,170000,420000,Amodel,23.33,2.86,22.22,61,4102.3,1353.7,1805,2256.2,186,57.3,243.3,1110.5,1561.7,2013,2.333
2018,Kanawha ,Kanawha -2018,1,Partially,17,2,30,140000,345000,Amodel,0,0,0,61.96,4166.8,1375,1833.4,2291.7,152.8,57.3,210,1165,1623.4,2081.7,0
2018,Kanawha ,Kanawha -2018,1,Partially,17,4,30,140000,345000,Amodel,0,0,0,62.72,4217.9,1391.9,1855.9,2319.9,152.8,57.3,210,1181.9,1645.8,2109.8,0
2018,Kanawha ,Kanawha -2018,1,Partially,20,3,30,170000,420000,Amodel,10,3,10,63.11,4244.1,1400.6,1867.4,2334.3,186,57.3,243.3,1157.3,1624.2,2091,1
2018,Kanawha ,Kanawha -2018,1,Partially,20,2,30,170000,420000,Amodel,0,0,0,64.33,4326.2,1427.6,1903.5,2379.4,186,57.3,243.3,1184.4,1660.3,2136.1,0
2018,Kanawha ,Kanawha -2018,1,Partially,23,1,30,200000,495000,Amodel,13.33,2.75,12.22,64.71,4351.7,1436.1,1914.8,2393.5,219.2,57.3,276.5,1159.6,1638.3,2117,1.333
2018,Kanawha ,Kanawha -2018,1,Partially,14,1,30,110000,270000,Amodel,0,0,0,65.29,4390.8,1448.9,1931.9,2414.9,119.6,57.3,176.8,1272.1,1755.1,2238.1,0
2019,Kanawha,Kanawha-2019,1,Partially,23,3,30,200000,495000,Amodel,66.67,3,66.67,46.39,3119.7,1029.5,1372.7,1715.9,219.2,57.3,276.5,753,1096.2,1439.4,6.667
2019,Kanawha,Kanawha-2019,1,Partially,14,4,30,110000,270000,Amodel,0,0,0,47.32,3182.3,1050.1,1400.2,1750.2,119.6,57.3,176.8,873.3,1223.4,1573.4,0
2019,Kanawha,Kanawha-2019,1,Partially,20,4,30,170000,420000,Amodel,20,3,20,53.84,3620.7,1194.8,1593.1,1991.4,186,57.3,243.3,951.6,1349.9,1748.1,2
2019,Kanawha,Kanawha-2019,1,Partially,17,4,30,140000,345000,Amodel,0,0,0,59.76,4018.9,1326.2,1768.3,2210.4,152.8,57.3,210,1116.2,1558.3,2000.3,0
2019,Kanawha,Kanawha-2019,1,Partially,14,3,30,110000,270000,Amodel,0,0,0,61.11,4109.6,1356.2,1808.2,2260.3,119.6,57.3,176.8,1179.4,1631.4,2083.5,0
2019,Kanawha,Kanawha-2019,1,Partially,23,4,30,200000,495000,Amodel,0,0,0,61.53,4137.9,1365.5,1820.7,2275.8,219.2,57.3,276.5,1089,1544.2,1999.4,0
2019,Kanawha,Kanawha-2019,1,Partially,20,2,30,170000,420000,Amodel,0,0,0,62.2,4183,1380.4,1840.5,2300.6,186,57.3,243.3,1137.1,1597.2,2057.4,0
2019,Kanawha,Kanawha-2019,1,Partially,17,2,30,140000,345000,Amodel,0,0,0,64.6,4344.4,1433.6,1911.5,2389.4,152.8,57.3,210,1223.6,1701.5,2179.3,0
2019,Kanawha,Kanawha-2019,1,Partially,23,1,30,200000,495000,Amodel,3.33,2,2.22,66.81,4493,1482.7,1976.9,2471.1,219.2,57.3,276.5,1206.2,1700.4,2194.7,0.333
2019,Kanawha,Kanawha-2019,1,Partially,20,1,30,170000,420000,Amodel,16.67,2.8,15.56,67.14,4515.2,1490,1986.7,2483.3,186,57.3,243.3,1246.7,1743.4,2240.1,1.667
2019,Kanawha,Kanawha-2019,1,Partially,14,1,30,110000,270000,Amodel,3.33,3,3.33,67.42,4534,1496.2,1995,2493.7,119.6,57.3,176.8,1319.4,1818.1,2316.9,0.333
2019,Kanawha,Kanawha-2019,1,Partially,17,3,30,140000,345000,Amodel,0,0,0,68.81,4627.5,1527.1,2036.1,2545.1,152.8,57.3,210,1317,1826,2335.1,0
2019,Kanawha,Kanawha-2019,1,Partially,14,2,30,110000,270000,Amodel,6.67,3,6.67,69.45,4670.5,1541.3,2055,2568.8,119.6,57.3,176.8,1364.4,1878.2,2392,0.667
2019,Kanawha,Kanawha-2019,1,Partially,23,2,30,200000,495000,Amodel,3.33,3,3.33,70.21,4721.6,1558.1,2077.5,2596.9,219.2,57.3,276.5,1281.7,1801,2320.4,0.333
2019,Kanawha,Kanawha-2019,1,Partially,17,1,30,140000,345000,Amodel,26.67,2.75,24.44,71.04,4777.4,1576.6,2102.1,2627.6,152.8,57.3,210,1366.5,1892,2417.5,2.667
2019,Kanawha,Kanawha-2019,1,Partially,20,3,30,170000,420000,Amodel,0,0,0,72.94,4905.2,1618.7,2158.3,2697.9,186,57.3,243.3,1375.5,1915,2454.6,0
2018,MI,MI-2018,1,Partially,17,4,30,140000,345000,Amodel,53.33,1.69,30,48.66,3272.4,1079.9,1439.8,1799.8,152.8,57.3,210,869.8,1229.8,1589.8,5.333
2018,MI,MI-2018,1,Partially,17,1,30,140000,345000,Amodel,43.33,1.69,24.44,49.17,3306.7,1091.2,1454.9,1818.7,152.8,57.3,210,881.2,1244.9,1608.6,4.333
2018,MI,MI-2018,1,Partially,14,2,30,110000,270000,Amodel,33.33,1.8,20,51.03,3431.8,1132.5,1510,1887.5,119.6,57.3,176.8,955.7,1333.1,1710.6,3.333
2018,MI,MI-2018,1,Partially,17,2,30,140000,345000,Amodel,10,1.67,5.56,51.21,3443.9,1136.5,1515.3,1894.1,152.8,57.3,210,926.4,1305.3,1684.1,1
2018,MI,MI-2018,1,Partially,23,1,30,200000,495000,Amodel,60,2.22,44.44,52.18,3509.1,1158,1544,1930,219.2,57.3,276.5,881.5,1267.5,1653.5,6
2018,MI,MI-2018,1,Partially,14,4,30,110000,270000,Amodel,40,1.33,17.78,52.72,3545.4,1170,1560,1950,119.6,57.3,176.8,993.2,1383.2,1773.2,4
2018,MI,MI-2018,1,Partially,17,3,30,140000,345000,Amodel,53.33,1.81,32.22,52.75,3547.4,1170.7,1560.9,1951.1,152.8,57.3,210,960.6,1350.8,1741,5.333
2018,MI,MI-2018,1,Partially,14,1,30,110000,270000,Amodel,6.67,2,4.44,52.95,3560.9,1175.1,1566.8,1958.5,119.6,57.3,176.8,998.3,1390,1781.7,0.667
2018,MI,MI-2018,1,Partially,14,3,30,110000,270000,Amodel,30,1.78,17.78,53.05,3567.6,1177.3,1569.7,1962.2,119.6,57.3,176.8,1000.5,1392.9,1785.4,3
2018,MI,MI-2018,1,Partially,23,4,30,200000,495000,Amodel,33.33,1.7,18.89,54.43,3660.4,1207.9,1610.6,2013.2,219.2,57.3,276.5,931.5,1334.1,1736.8,3.333
2018,MI,MI-2018,1,Partially,20,3,30,170000,420000,Amodel,33.33,2.2,24.44,55.76,3749.9,1237.5,1649.9,2062.4,186,57.3,243.3,994.2,1406.7,1819.2,3.333
2018,MI,MI-2018,1,Partially,20,1,30,170000,420000,Amodel,33.33,1.6,17.78,57.86,3891.1,1284.1,1712.1,2140.1,186,57.3,243.3,1040.8,1468.8,1896.8,3.333
2018,MI,MI-2018,1,Partially,23,3,30,200000,495000,Amodel,26.67,1.63,14.44,61.59,4141.9,1366.8,1822.4,2278.1,219.2,57.3,276.5,1090.4,1546,2001.6,2.667
2018,MI,MI-2018,1,Partially,20,2,30,170000,420000,Amodel,0,0,0,61.65,4146,1368.2,1824.2,2280.3,186,57.3,243.3,1124.9,1581,2037,0
2018,MI,MI-2018,1,Partially,23,2,30,200000,495000,Amodel,40,1.75,23.33,62.22,4184.3,1380.8,1841.1,2301.4,219.2,57.3,276.5,1104.3,1564.6,2024.9,4
2018,MI,MI-2018,1,Partially,20,4,30,170000,420000,Amodel,3.33,1,1.11,64.2,4317.5,1424.8,1899.7,2374.6,186,57.3,243.3,1181.5,1656.4,2131.3,0.333
2018,Nashua,Nashua-2018,0,Partially,17,1,30,140000,345000,Amodel,3.33,3,3.33,48.75,3278.4,1081.9,1442.5,1803.1,152.8,57.3,210,871.8,1232.5,1593.1,0.333
2018,Nashua,Nashua-2018,0,Partially,14,3,30,110000,270000,Amodel,0,0,0,51.63,3472.1,1145.8,1527.7,1909.7,119.6,57.3,176.8,969,1350.9,1732.8,0
2018,Nashua,Nashua-2018,0,Partially,17,4,30,140000,345000,Amodel,0,0,0,54.02,3632.8,1198.8,1598.5,1998.1,152.8,57.3,210,988.8,1388.4,1788,0
2018,Nashua,Nashua-2018,0,Partially,14,1,30,110000,270000,Amodel,0,0,0,56.26,3783.5,1248.6,1664.7,2080.9,119.6,57.3,176.8,1071.7,1487.9,1904.1,0
2018,Nashua,Nashua-2018,0,Partially,23,3,30,200000,495000,Amodel,0,0,0,56.86,3823.8,1261.9,1682.5,2103.1,219.2,57.3,276.5,985.4,1406,1826.6,0
2018,Nashua,Nashua-2018,0,Partially,14,2,30,110000,270000,Amodel,0,0,0,57.04,3835.9,1265.9,1687.8,2109.8,119.6,57.3,176.8,1089,1511,1932.9,0
2018,Nashua,Nashua-2018,0,Partially,20,1,30,170000,420000,Amodel,0,0,0,57.37,3858.1,1273.2,1697.6,2122,186,57.3,243.3,1029.9,1454.3,1878.7,0
2018,Nashua,Nashua-2018,0,Partially,23,4,30,200000,495000,Amodel,0,0,0,58.01,3901.2,1287.4,1716.5,2145.6,219.2,57.3,276.5,1010.9,1440,1869.2,0
2018,Nashua,Nashua-2018,0,Partially,20,3,30,170000,420000,Amodel,0,0,0,58.26,3918,1292.9,1723.9,2154.9,186,57.3,243.3,1049.7,1480.7,1911.6,0
2018,Nashua,Nashua-2018,0,Partially,14,4,30,110000,270000,Amodel,0,0,0,58.53,3936.1,1298.9,1731.9,2164.9,119.6,57.3,176.8,1122.1,1555.1,1988,0
2018,Nashua,Nashua-2018,0,Partially,20,4,30,170000,420000,Amodel,0,0,0,59.92,4029.6,1329.8,1773,2216.3,186,57.3,243.3,1086.5,1529.8,1973,0
2018,Nashua,Nashua-2018,0,Partially,20,2,30,170000,420000,Amodel,3.33,3,3.33,63.55,4273.7,1410.3,1880.4,2350.6,186,57.3,243.3,1167.1,1637.2,2107.3,0.333
2018,Nashua,Nashua-2018,0,Partially,17,3,30,140000,345000,Amodel,0,0,0,64.81,4358.5,1438.3,1917.7,2397.2,152.8,57.3,210,1228.3,1707.7,2187.1,0
2018,Nashua,Nashua-2018,0,Partially,23,1,30,200000,495000,Amodel,0,0,0,65.88,4430.4,1462,1949.4,2436.7,219.2,57.3,276.5,1185.6,1672.9,2160.3,0
2018,Nashua,Nashua-2018,0,Partially,17,2,30,140000,345000,Amodel,0,0,0,73.55,4946.2,1632.3,2176.3,2720.4,152.8,57.3,210,1422.2,1966.3,2510.4,0
2018,Nashua,Nashua-2018,0,Partially,23,2,30,200000,495000,Amodel,0,0,0,75.28,5062.6,1670.7,2227.5,2784.4,219.2,57.3,276.5,1394.2,1951.1,2507.9,0
2018,Owatonna,Owatonna-2018,1,Partially,17,4,30,140000,345000,Amodel,0,0,0,60.85,4092.2,1350.4,1800.6,2250.7,152.8,57.3,210,1140.4,1590.5,2040.6,0
2018,Owatonna,Owatonna-2018,1,Partially,23,2,30,200000,495000,Amodel,6.67,2.5,5.56,63.14,4246.2,1401.2,1868.3,2335.4,219.2,57.3,276.5,1124.8,1591.8,2058.9,0.667
2018,Owatonna,Owatonna-2018,1,Partially,17,1,30,140000,345000,Amodel,0,0,0,63.56,4274.4,1410.6,1880.7,2350.9,152.8,57.3,210,1200.5,1670.7,2140.9,0
2018,Owatonna,Owatonna-2018,1,Partially,23,1,30,200000,495000,Amodel,0,0,0,63.97,4302,1419.7,1892.9,2366.1,219.2,57.3,276.5,1143.2,1616.4,2089.6,0
2018,Owatonna,Owatonna-2018,1,Partially,14,1,30,110000,270000,Amodel,3.33,3,3.33,66.48,4470.8,1475.4,1967.1,2458.9,119.6,57.3,176.8,1298.5,1790.3,2282.1,0.333
2018,Owatonna,Owatonna-2018,1,Partially,23,4,30,200000,495000,Amodel,0,0,0,66.53,4474.1,1476.5,1968.6,2460.8,219.2,57.3,276.5,1200,1692.1,2184.3,0
2018,Owatonna,Owatonna-2018,1,Partially,14,3,30,110000,270000,Amodel,16.67,1.8,10,67.33,4527.9,1494.2,1992.3,2490.4,119.6,57.3,176.8,1317.4,1815.5,2313.5,1.667
2018,Owatonna,Owatonna-2018,1,Partially,14,2,30,110000,270000,Amodel,0,0,0,67.39,4532,1495.6,1994.1,2492.6,119.6,57.3,176.8,1318.7,1817.2,2315.8,0
2018,Owatonna,Owatonna-2018,1,Partially,14,4,30,110000,270000,Amodel,0,0,0,67.59,4545.4,1500,2000,2500,119.6,57.3,176.8,1323.2,1823.2,2323.2,0
2018,Owatonna,Owatonna-2018,1,Partially,23,3,30,200000,495000,Amodel,0,0,0,68.89,4632.9,1528.8,2038.5,2548.1,219.2,57.3,276.5,1252.4,1762,2271.6,0
2018,Owatonna,Owatonna-2018,1,Partially,17,3,30,140000,345000,Amodel,0,0,0,69.01,4640.9,1531.5,2042,2552.5,152.8,57.3,210,1321.5,1832,2342.5,0
2018,Owatonna,Owatonna-2018,1,Partially,20,3,30,170000,420000,Amodel,3.33,3,3.33,69.19,4653,1535.5,2047.3,2559.2,186,57.3,243.3,1292.2,1804.1,2315.9,0.333
2018,Owatonna,Owatonna-2018,1,Partially,20,1,30,170000,420000,Amodel,0,0,0,69.91,4701.4,1551.5,2068.6,2585.8,186,57.3,243.3,1308.2,1825.4,2342.5,0
2018,Owatonna,Owatonna-2018,1,Partially,20,4,30,170000,420000,Amodel,0,0,0,70.29,4727,1559.9,2079.9,2599.9,186,57.3,243.3,1316.7,1836.6,2356.6,0
2018,Owatonna,Owatonna-2018,1,Partially,17,2,30,140000,345000,Amodel,0,0,0,70.31,4728.3,1560.4,2080.5,2600.6,152.8,57.3,210,1350.3,1870.4,2390.5,0
2018,Owatonna,Owatonna-2018,1,Partially,20,2,30,170000,420000,Amodel,0,0,0,72.29,4861.5,1604.3,2139.1,2673.8,186,57.3,243.3,1361,1895.8,2430.6,0
2018,Stewertville,Stewertville-2018,0,Partially,14,1,30,110000,270000,Amodel,0,0,0,29.11,1957.6,646,861.4,1076.7,119.6,57.3,176.8,469.2,684.5,899.9,0
2018,Stewertville,Stewertville-2018,0,Partially,14,2,30,110000,270000,Amodel,0,0,0,33.21,2233.4,737,982.7,1228.4,119.6,57.3,176.8,560.2,805.9,1051.5,0
2018,Stewertville,Stewertville-2018,0,Partially,14,4,30,110000,270000,Amodel,0,0,0,34.06,2290.5,755.9,1007.8,1259.8,119.6,57.3,176.8,579,831,1083,0
2018,Stewertville,Stewertville-2018,0,Partially,23,1,30,200000,495000,Amodel,0,0,0,36.53,2456.6,810.7,1080.9,1351.2,219.2,57.3,276.5,534.2,804.4,1074.7,0
2018,Stewertville,Stewertville-2018,0,Partially,17,1,30,140000,345000,Amodel,0,0,0,36.79,2474.1,816.5,1088.6,1360.8,152.8,57.3,210,606.4,878.6,1150.7,0
2018,Stewertville,Stewertville-2018,0,Partially,20,4,30,170000,420000,Amodel,0,0,0,36.94,2484.2,819.8,1093.1,1366.3,186,57.3,243.3,576.5,849.8,1123.1,0
2018,Stewertville,Stewertville-2018,0,Partially,20,1,30,170000,420000,Amodel,0,0,0,37.03,2490.3,821.8,1095.7,1369.6,186,57.3,243.3,578.5,852.5,1126.4,0
2018,Stewertville,Stewertville-2018,0,Partially,17,4,30,140000,345000,Amodel,0,0,0,38.59,2595.2,856.4,1141.9,1427.3,152.8,57.3,210,646.4,931.8,1217.3,0
2018,Stewertville,Stewertville-2018,0,Partially,17,2,30,140000,345000,Amodel,0,0,0,38.76,2606.6,860.2,1146.9,1433.6,152.8,57.3,210,650.1,936.9,1223.6,0
2018,Stewertville,Stewertville-2018,0,Partially,17,3,30,140000,345000,Amodel,0,0,0,40.59,2729.7,900.8,1201.1,1501.3,152.8,57.3,210,690.7,991,1291.3,0
2018,Stewertville,Stewertville-2018,0,Partially,20,2,30,170000,420000,Amodel,0,0,0,41.84,2813.7,928.5,1238,1547.6,186,57.3,243.3,685.3,994.8,1304.3,0
2018,Stewertville,Stewertville-2018,0,Partially,14,3,30,110000,270000,Amodel,0,0,0,42.78,2877,949.4,1265.9,1582.3,119.6,57.3,176.8,772.6,1089,1405.5,0
2018,Stewertville,Stewertville-2018,0,Partially,23,4,30,200000,495000,Amodel,3.33,2,2.22,43.07,2896.5,955.8,1274.4,1593.1,219.2,57.3,276.5,679.4,998,1316.6,0.333
2018,Stewertville,Stewertville-2018,0,Partially,23,3,30,200000,495000,Amodel,0,0,0,45.48,3058.5,1009.3,1345.8,1682.2,219.2,57.3,276.5,732.8,1069.3,1405.7,0
2018,Stewertville,Stewertville-2018,0,Partially,23,2,30,200000,495000,Amodel,0,0,0,47.33,3182.9,1050.4,1400.5,1750.6,219.2,57.3,276.5,773.9,1124,1474.1,0
2018,Stewertville,Stewertville-2018,0,Partially,20,3,30,170000,420000,Amodel,0,0,0,47.36,3185,1051,1401.4,1751.7,186,57.3,243.3,807.8,1158.1,1508.5,0
2018,Kanawha ,Kanawha -2018,1,Partially,15,2,30,110000,270000,AR1R3,0,0,0,56.68,3811.7,1257.9,1677.2,2096.5,119.6,114.5,234.1,1023.8,1443.1,1862.4,0
2018,Kanawha ,Kanawha -2018,1,Partially,15,3,30,110000,270000,AR1R3,0,0,0,56.72,3814.4,1258.8,1678.3,2097.9,119.6,114.5,234.1,1024.7,1444.3,1863.8,0
2018,Kanawha ,Kanawha -2018,1,Partially,15,4,30,110000,270000,AR1R3,0,0,0,57.52,3868.2,1276.5,1702,2127.5,119.6,114.5,234.1,1042.4,1467.9,1893.4,0
2018,Kanawha ,Kanawha -2018,1,Partially,18,4,30,140000,345000,AR1R3,0,0,0,58.1,3907.2,1289.4,1719.2,2149,152.8,114.5,267.3,1022.1,1451.9,1881.7,0
2018,Kanawha ,Kanawha -2018,1,Partially,18,2,30,140000,345000,AR1R3,0,0,0,58.69,3946.9,1302.5,1736.6,2170.8,152.8,114.5,267.3,1035.2,1469.3,1903.5,0
2018,Kanawha ,Kanawha -2018,1,Partially,18,3,30,140000,345000,AR1R3,0,0,0,60.19,4047.8,1335.8,1781,2226.3,152.8,114.5,267.3,1068.5,1513.7,1959,0
2018,Kanawha ,Kanawha -2018,1,Partially,24,1,30,200000,495000,AR1R3,0,0,0,60.5,4068.6,1342.6,1790.2,2237.7,219.2,114.5,333.7,1008.9,1456.5,1904,0
2018,Kanawha ,Kanawha -2018,1,Partially,21,1,30,170000,420000,AR1R3,0,0,0,60.7,4082.1,1347.1,1796.1,2245.1,186,114.5,300.5,1046.6,1495.6,1944.6,0
2018,Kanawha ,Kanawha -2018,1,Partially,24,3,30,200000,495000,AR1R3,13.33,3,13.33,64.15,4314.1,1423.6,1898.2,2372.7,219.2,114.5,333.7,1089.9,1564.5,2039,1.333
2018,Kanawha ,Kanawha -2018,1,Partially,24,4,30,200000,495000,AR1R3,0,0,0,64.17,4315.4,1424.1,1898.8,2373.5,219.2,114.5,333.7,1090.4,1565.1,2039.8,0
2018,Kanawha ,Kanawha -2018,1,Partially,21,4,30,170000,420000,AR1R3,3.33,3,3.33,64.28,4322.8,1426.5,1902,2377.6,186,114.5,300.5,1126,1601.5,2077,0.333
2018,Kanawha ,Kanawha -2018,1,Partially,24,2,30,200000,495000,AR1R3,0,0,0,64.35,4327.5,1428.1,1904.1,2380.1,219.2,114.5,333.7,1094.4,1570.4,2046.4,0
2018,Kanawha ,Kanawha -2018,1,Partially,21,2,30,170000,420000,AR1R3,0,0,0,65.6,4411.6,1455.8,1941.1,2426.4,186,114.5,300.5,1155.3,1640.6,2125.9,0
2018,Kanawha ,Kanawha -2018,1,Partially,15,1,30,110000,270000,AR1R3,0,0,0,66.48,4470.8,1475.4,1967.1,2458.9,119.6,114.5,234.1,1241.3,1733.1,2224.8,0
2018,Kanawha ,Kanawha -2018,1,Partially,21,3,30,170000,420000,AR1R3,0,0,0,66.6,4478.9,1478,1970.7,2463.4,186,114.5,300.5,1177.5,1670.2,2162.9,0
2018,Kanawha ,Kanawha -2018,1,Partially,18,1,30,140000,345000,AR1R3,0,0,0,87.28,5869.6,1937,2582.6,3228.3,152.8,114.5,267.3,1669.7,2315.3,2961,0
2019,Kanawha,Kanawha-2019,1,Partially,15,2,30,110000,270000,AR1R3,3.33,3,3.33,47.91,3221.9,1063.2,1417.7,1772.1,119.6,114.5,234.1,829.2,1183.6,1538,0.333
2019,Kanawha,Kanawha-2019,1,Partially,24,4,30,200000,495000,AR1R3,0,0,0,56.33,3788.2,1250.1,1666.8,2083.5,219.2,114.5,333.7,916.4,1333.1,1749.8,0
2019,Kanawha,Kanawha-2019,1,Partially,15,4,30,110000,270000,AR1R3,13.33,3,13.33,57.13,3842,1267.9,1690.5,2113.1,119.6,114.5,234.1,1033.8,1456.4,1879,1.333
2019,Kanawha,Kanawha-2019,1,Partially,18,1,30,140000,345000,AR1R3,3.33,2,2.22,59.77,4019.5,1326.4,1768.6,2210.7,152.8,114.5,267.3,1059.1,1501.3,1943.4,0.333
2019,Kanawha,Kanawha-2019,1,Partially,18,4,30,140000,345000,AR1R3,26.67,2.75,24.44,61.88,4161.4,1373.3,1831,2288.8,152.8,114.5,267.3,1106,1563.7,2021.5,2.667
2019,Kanawha,Kanawha-2019,1,Partially,21,1,30,170000,420000,AR1R3,16.67,2.8,15.56,63.2,4250.2,1402.6,1870.1,2337.6,186,114.5,300.5,1102,1569.6,2037.1,1.667
